,line,__fileposition__
2950,"PHOENIX,AZ,65,19730920",73015
2951,"OMAHA,NE,66,19770804",73038
2952,"PLANTATION,FL,31,20070529",73059
2953,"MOLINE,IL,40,19960821",73085
2954,"ELY,NV,35,20030404",73107
2955,"CRAIG,CO,60,19791121",73126
2956,"OSCODA,MI,70,19691031",73147
2957,"OSCODA,MI,72,19691031",73169
2958,"TULSA,OK,56,19841201",73191
2959,"BETHESDA,MD,66,19770717",73212
2960,"JACKSONVILLE,FL,68,19720513",73236
2961,"PITTSBURG,CA,51,19911204",73264
2962,"FREDERICK,MD,50,19871205",73289
2963,"MARINA DEL REY,CA,61,19800117",73314
2964,"LIBERTY,TX,41,20020514",73344
2965,"MIAMI,FL,36,20080407",73367
2966,"WHEATON,MD,60,19750325",73388
2967,"WHEATON,MD,62,19750325",73411
2968,"MODESTO,CA,58,19841104",73434
2969,"CORNELIUS,OR,62,19770524",73457
2970,"EAST HAVEN,CT,66,19770601",73482
2971,"BROOKLYN,NY,34,20050810",73508
2972,"SOUTH BOSTON,VA,30,20101204",73532
2973,"EL CIRUELO,,30,20090505",73560
2974,"MONTEREY,CA,40,19980405",73584
2975,"POCATELLO,ID,73,19710701",73608
2976,"ELK GROVE,CA,14,20110401",73633
2977,"ANACORTES,WA,56,19860125",73658
2978,"BIRMINGHAM,AL,59,19800812",73683
2979,"AUBURNDALE,FL,62,19811130",73709
2980,"WINTER HAVEN,FL,59,19811116",73735
2981,"PHOENIX,AZ,82,19590506",73763
2982,"GREENSBORO,NC,68,19741204",73786
2983,"GOLETA,CA,64,19640123",73812
2984,"RICHMOND,VA,42,19900416",73834
2985,"MEMPHIS,TN,42,20001231",73858
2986,"MILWAUKEE,WI,51,19750820",73881
2987,"MINNEAPOLIS,MN,27,20140203",73906
2988,"BAKERSFIELD,CA,40,19871228",73933
2989,"QUINCY,CA,70,19671104",73960
2990,"TORRANCE,CA,74,19610818",73982
2991,"LAS VEGAS,NV,35,20071231",74006
2992,"CHICAGO,IL,49,19890629",74031
2993,"FONTANA,CA,59,19820501",74054
2994,"TOWANDA,KS,37,19990701",74077
2995,"TACOMA,WA,33,19950720",74100
2996,"ROHNERT PARK,CA,60,19780501",74122
2997,"SAN FRANCISCO,CA,48,19970102",74150
2998,"BISHOP,CA,34,20070913",74179
2999,"GODWIN,NC,32,20090604",74201
3000,"NAPA,CA,64,19780609",74223
3001,"BRANDON,FL,32,19930428",74243
3002,"LAREDO,TX,29,20101127",74266
3003,"MATTAPAN,MA,45,19970520",74288
3004,"DETROIT,MI,35,20070419",74312
3005,"NAPLES,FL,38,20040203",74335
3006,"VANCOUVER,WA,65,19740529",74357
3007,"GAINESVILLE,FL,56,19890209",74382
3008,"WOODWARD,OK,28,20020623",74409
3009,"LA CROSSE,WI,34,20050729",74433
3010,"ROANOKE,VA,62,19770207",74458
3011,"KINGSTON,NY,56,19860816",74481
3012,"ROANOKE,VA,62,19770208",74505
3013,"MONTROSE,CA,71,19600712",74528
3014,"TUCSON,AZ,34,20000831",74552
3015,"UNCASVILLE,CT,44,19960529",74574
3016,"LOWMAN,ID,40,20010817",74600
3017,"OAKLAND,CA,13,20130710",74622
3018,"CHARLESTON,SC,29,20110422",74645
3019,"MALDEN,WA,18,20090326",74671
3020,"WICHITA,KS,41,20000111",74693
3021,"MESA,AZ,64,19740411",74716
3022,"JUNO BEACH,FL,27,20130505",74736
3023,"OKLAHOMA CITY,OK,40,19960613",74762
3024,"MAKAWAO,HI,44,19951018",74791
3025,"SEWARD,AK,69,19730707",74814
3026,"LOS ANGELES,CA,50,19880804",74836
3027,"COUPEVILLE,WA,47,19930925",74863
3028,"SAN FRANCISCO,CA,51,19840210",74889
3029,"EATONTOWN,NJ,67,19720901",74918
3030,"BATTLE CREEK,MI,19,20120723",74943
3031,"YUMA,AZ,22,20041124",74971
3032,"WHITEFISH,MT,64,19750705",74991
3033,"WASILLA,AK,41,19990604",75016
3034,"SPRING VALLEY,CA,51,19900929",75039
3035,"MEQUON,WI,68,19730826",75068
3036,"SAN JOSE,CA,59,19790730",75090
3037,"TAHOLAH,WA,58,19790830",75114
3038,"SAN DIEGO,CA,31,20081015",75137
3039,"SCOTIA,NY,38,20040627",75162
3040,"VENICE,CA,60,19690213",75184
3041,"HARLINGEN,TX,31,20070616",75206
3042,"PHOENIX,AZ,42,19951110",75231
3043,"HAMILTON TOWNSHIP,PA,91,19380508",75254
3044,"SAN PEDRO,CA,81,19580301",75287
3045,"DALLAS,TX,34,20080829",75312
3046,"LAS VEGAS,NV,51,19750801",75334
3047,"CHINO,CA,44,19870709",75359
3048,"FRANKFORT,IL,65,19770418",75380
3049,"BOULDER CREEK,CA,43,19981215",75405
3050,"DALLAS,TX,31,20100123",75434
3051,"SAINT CLOUD,MN,42,19980812",75456
3052,"MORGAN HILL,CA,28,20120316",75483
3053,"ORLANDO,FL,36,20040801",75510
3054,"RUSSELL,KS,34,20080926",75533
3055,"LOS ANGELES,CA,51,19820315",75556
3056,"JACKSONVILLE,FL,62,19790529",75583
3057,"HIGH RIDGE,MO,58,19850302",75611
3058,"WATERVILLE,ME,14,20111216",75637
3059,"SAN FRANCISCO,CA,53,19861102",75663
3060,"MEDFORD,WI,37,20001202",75692
3061,"HALLANDALE BEACH,FL,16,20111203",75715
3062,"HALLANDALE BEACH,FL,18,20111203",75747
3063,"DETROIT,MI,15,20111202",75779
3064,"POMPANO BEACH,FL,64,19691229",75802
3065,"POMPANO BEACH,FL,63,19691229",75831
3066,"ALLENDALE,SC,35,20061106",75860
3067,"WESTAMPTON TOWNSHIP,NJ,63,19790309",75885
3068,"ISSAQUAH,WA,65,19680503",75920
3069,"LAWNDALE,CA,20,20040801",75944
3070,"OAKDALE,NY,70,19690711",75968
3071,"WEST PALM BEACH,FL,48,19910701",75991
3072,"CONCORD,NH,55,19840713",76022
3073,"DAYTON,OH,64,19730928",76045
3074,"HOUSTON,TX,37,20040116",76067
3075,"YABUCOA,PR,38,20001114",76090
3076,"ATLANTA,GA,32,19930309",76113
3077,"ARLINGTON,TX,40,20011011",76136
3078,"LAREDO,TX,29,20101127",76161
3079,"HARTFORD,CT,31,20080730",76183
3080,"TACOMA,WA,41,20000921",76207
3081,"EAST BERKSHIRE,VT,38,20040319",76229
3082,"NAMPA,ID,31,20090822",76259
3083,"SNOHOMISH,WA,34,20040726",76280
3084,"NEWARK,NJ,37,19891118",76305
3085,"STERLING,IL,65,19690528",76327
3086,"ALBUQUERQUE,NM,68,19690617",76351
3087,"SAVANNAH,TN,36,20060727",76378
3088,"SALT LAKE CITY,UT,75,19641012",76402
3089,"BERKELEY,CA,45,19950828",76432
3090,"BOOTHWYN,PA,27,19990810",76456
3091,"SYRACUSE,NY,19,20081201",76480
3092,"GRAHAMSVILLE,NY,71,19550525",76504
3093,"BELCHERTOWN,MA,17,20090413",76532
3094,"WEST PALM BEACH,FL,61,19810102",76559
3095,"DALLAS,TX,16,20090610",76590
3096,"PESCADERO,CA,50,19920417",76612
3097,"SANTA MARIA,CA,25,20090415",76637
3098,"BALTIMORE,MD,32,20090306",76664
3099,"CHICAGO,IL,46,19950710",76689
3100,"CANYON,TX,44,19980730",76712
3101,"DETROIT,MI,18,20081002",76734
3102,"OROVILLE,CA,68,19710317",76757
3103,"ST. PETERSBURG,FL,51,19911205",76781
3104,"TUKWILA,WA,35,20071024",76811
3105,"NEAH BAY,WA,36,19950409",76834
3106,"MACON,GA,37,19990815",76858
3107,"HOUSTON,TX,22,20060407",76879
3108,"SAN FRANCISCO,CA,35,20061214",76902
3109,"CUBERANT LAKE,UT,32,20040820",76931
3110,"NEWPORT,OR,40,20011121",76960
3111,"WINSTON-SALEM,NC,68,19700613",76983
3112,"LITCHFIELD,NY,44,19930818",77012
3113,"BRADENTON,FL,53,19860527",77038
